model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize,market_value
 X1,2017,18661,Semi-Auto,45000,Diesel,150,57.6,2.0,17908.518
 3 Series,2015,18981,Semi-Auto,40443,Diesel,165,51.4,3.0,17905.344
 1 Series,2018,18995,Automatic,11885,Petrol,150,36.7,2.0,17903.656
 3 Series,2017,17997,Automatic,28379,Diesel,145,62.8,2.0,17899.883
 X1,2017,18200,Manual,21695,Diesel,125,58.9,2.0,17899.033
 3 Series,2015,17990,Automatic,27369,Diesel,160,51.4,3.0,17897.922
 1 Series,2017,18500,Automatic,20148,Diesel,150,60.1,2.0,17894.748
 1 Series,2019,16900,Automatic,4176,Petrol,145,55.5,1.5,17894.387
 1 Series,2019,17980,Semi-Auto,10672,Diesel,145,74.3,2.0,17893.256
 3 Series,2016,14300,Manual,20955,Petrol,205,40.4,2.0,17892.242
 1 Series,2017,18471,Semi-Auto,8500,Petrol,150,47.9,2.0,17878.77
 3 Series,2016,17940,Automatic,28136,Diesel,145,53.3,3.0,17873.168
 1 Series,2019,17600,Automatic,12839,Diesel,145,70.6,2.0,17871.816
 3 Series,2016,18299,Automatic,25431,Hybrid,0,134.5,2.0,17871.518
 4 Series,2017,20217,Manual,31959,Petrol,145,43.5,2.0,17865.912
 X1,2016,20490,Automatic,30715,Diesel,125,57.6,2.0,17864.988
 X1,2016,18199,Automatic,30405,Diesel,125,57.6,2.0,17864.988
 3 Series,2016,15998,Semi-Auto,67915,Diesel,160,51.4,3.0,17862.982
 3 Series,2016,16499,Automatic,24500,Hybrid,0,134.5,2.0,17861.566
 4 Series,2015,16990,Semi-Auto,24450,Petrol,205,42.8,2.0,17861.463
 4 Series,2017,19485,Semi-Auto,40542,Diesel,30,65.7,2.0,17860.555
 3 Series,2016,16500,Semi-Auto,41345,Diesel,150,56.5,3.0,17860.254
 4 Series,2016,18000,Semi-Auto,36660,Diesel,125,58.9,2.0,17859.97
 3 Series,2017,18000,Automatic,29000,Diesel,145,62.8,2.0,17854.873
 1 Series,2018,18698,Semi-Auto,9312,Diesel,150,65.7,2.0,17853.766
 3 Series,2016,17250,Automatic,31561,Hybrid,0,134.5,2.0,17849.08
 3 Series,2016,16999,Automatic,23157,Hybrid,0,134.5,2.0,17848.299
 X1,2017,17500,Automatic,27753,Diesel,145,65.7,2.0,17844.303
 1 Series,2015,17962,Semi-Auto,36510,Petrol,235,37.7,3.0,17842.645
 3 Series,2017,17600,Manual,9601,Diesel,145,64.2,2.0,17841.414
 X1,2017,17621,Semi-Auto,27531,Diesel,30,65.7,2.0,17840.36
 2 Series,2017,15998,Semi-Auto,32377,Diesel,145,65.7,2.0,17837.799
 1 Series,2016,17890,Manual,26193,Petrol,260,36.2,3.0,17834.459
 3 Series,2018,16291,Semi-Auto,25329,Petrol,145,51.4,1.5,17832.818
 1 Series,2019,18840,Semi-Auto,10000,Petrol,145,54.3,1.5,17829.531
 2 Series,2016,18498,Semi-Auto,18245,Diesel,145,55.4,2.0,17828.441
 2 Series,2015,17261,Manual,25637,Petrol,300,34.9,3.0,17822.246
 1 Series,2016,18998,Manual,24997,Petrol,260,36.2,3.0,17821.275
 3 Series,2016,17850,Automatic,28702,Hybrid,0,134.5,2.0,17820.488
 2 Series,2018,17498,Semi-Auto,18970,Petrol,145,51.4,1.5,17818.521
 X1,2017,16698,Semi-Auto,25291,Diesel,30,65.7,2.0,17818.395
 3 Series,2017,18500,Automatic,29130,Hybrid,135,148.7,2.0,17817.21
 X1,2016,18000,Automatic,32624,Diesel,125,57.6,2.0,17812.629
 X1,2016,17410,Automatic,32123,Diesel,125,57.6,2.0,17812.629
 4 Series,2017,18990,Automatic,23163,Diesel,30,65.7,2.0,17808.045
 i3,2016,17100,Automatic,25269,Other,0,470.8,0.6,17807.445
 3 Series,2018,17199,Automatic,13138,Petrol,145,54.3,1.5,17806.807
 X1,2017,18499,Automatic,32236,Diesel,145,65.7,2.0,17806.56
 X1,2016,17498,Manual,15413,Diesel,125,58.9,2.0,17806.24
 3 Series,2015,18499,Automatic,31047,Diesel,160,51.4,3.0,17800.904
 2 Series,2018,18400,Automatic,12004,Petrol,145,50.4,1.5,17800.361
 5 Series,2015,16980,Semi-Auto,36257,Diesel,145,53.3,3.0,17800.033
 X1,2016,17100,Automatic,24999,Diesel,125,57.6,2.0,17799.578
 X1,2016,15800,Automatic,22177,Diesel,125,60.1,2.0,17795.26
 3 Series,2016,17110,Semi-Auto,16923,Diesel,125,60.1,2.0,17788.34
 3 Series,2016,15800,Automatic,25598,Diesel,150,54.3,3.0,17787.44
 X3,2016,15900,Automatic,59692,Diesel,145,54.3,2.0,17787.318
 X1,2016,17397,Manual,16243,Diesel,125,58.9,2.0,17786.9
 2 Series,2016,18990,Automatic,11854,Diesel,145,55.4,2.0,17786.664
 3 Series,2016,18599,Automatic,30333,Hybrid,0,134.5,2.0,17780.45
 3 Series,2016,19499,Automatic,29789,Hybrid,0,134.5,2.0,17780.45
 3 Series,2016,16899,Automatic,30803,Hybrid,0,134.5,2.0,17780.45
 1 Series,2018,17498,Manual,10374,Diesel,145,49.6,2.0,17774.348
 2 Series,2017,17940,Manual,9369,Diesel,145,60.1,2.0,17773.967
 1 Series,2018,14390,Manual,12063,Diesel,150,50.4,2.0,17771.432
 2 Series,2015,17799,Automatic,38902,Petrol,260,37.2,3.0,17770.17
 1 Series,2016,16990,Manual,23000,Petrol,260,36.2,3.0,17770.082
 X1,2016,16998,Manual,13612,Diesel,125,60.1,2.0,17769.746
 3 Series,2016,17400,Automatic,61852,Diesel,200,49.6,3.0,17767.982
 1 Series,2019,15495,Manual,2282,Petrol,145,53.3,1.5,17767.389
 X1,2016,17225,Manual,17531,Diesel,125,58.9,2.0,17766.611
 2 Series,2017,17990,Semi-Auto,30488,Diesel,145,55.4,2.0,17765.54
 X1,2016,16950,Semi-Auto,35900,Diesel,125,60.1,2.0,17764.018
 3 Series,2017,16995,Semi-Auto,14404,Diesel,145,67.3,2.0,17763.613
 1 Series,2019,16950,Semi-Auto,12345,Diesel,145,74.3,2.0,17761.523
 3 Series,2016,16995,Automatic,14867,Diesel,145,56.5,3.0,17759.418
 2 Series,2018,18480,Manual,3580,Petrol,145,52.3,1.5,17758.324
 X1,2017,15900,Automatic,26573,Diesel,150,65.7,2.0,17755.158
 4 Series,2016,18000,Automatic,15788,Diesel,30,65.7,2.0,17752.496
 5 Series,2015,17999,Semi-Auto,38695,Diesel,145,53.3,3.0,17749.268
 i3,2016,16500,Automatic,35446,Hybrid,0,470.8,0.0,17747.084
 3 Series,2016,16895,Automatic,46003,Diesel,160,51.4,3.0,17743.256
 4 Series,2016,18990,Automatic,17944,Diesel,30,65.7,2.0,17742.492
 4 Series,2016,18400,Automatic,17944,Diesel,30,65.7,2.0,17742.492
 X1,2017,18199,Automatic,29825,Diesel,145,65.7,2.0,17735.842
 X1,2017,16400,Automatic,29657,Diesel,145,65.7,2.0,17735.842
 3 Series,2016,17297,Automatic,59300,Diesel,200,49.6,3.0,17735.223
 1 Series,2019,19950,Semi-Auto,9119,Petrol,145,54.3,1.5,17733.166
 X3,2015,18999,Automatic,42400,Diesel,150,54.3,2.0,17733.13
 X1,2016,17700,Semi-Auto,37326,Diesel,125,57.6,2.0,17730.713
 3 Series,2017,15200,Automatic,19147,Petrol,145,47.9,2.0,17726.648
 1 Series,2017,18494,Semi-Auto,17129,Petrol,150,47.9,2.0,17725.518
 4 Series,2016,18000,Automatic,41838,Diesel,145,54.3,2.0,17719.584
 4 Series,2016,16440,Semi-Auto,40340,Petrol,145,48.7,2.0,17717.256
 3 Series,2015,19690,Automatic,47741,Diesel,200,49.6,3.0,17705.383
 5 Series,2017,16600,Automatic,37139,Diesel,125,60.1,2.0,17703.56
 3 Series,2018,17995,Automatic,17500,Petrol,150,54.3,1.5,17702.133
 3 Series,2017,17100,Automatic,31528,Diesel,145,64.2,2.0,17701.29
 2 Series,2016,16450,Semi-Auto,10250,Diesel,30,62.8,2.0,17699.76
 X1,2016,17367,Manual,18361,Diesel,125,58.9,2.0,17694.426
 1 Series,2016,16998,Manual,21076,Petrol,300,35.3,3.0,17692.006
 3 Series,2017,17488,Automatic,15537,Diesel,30,64.2,2.0,17690.521
 3 Series,2014,20412,Semi-Auto,30852,Diesel,160,52.3,3.0,17689.918
 5 Series,2016,16460,Semi-Auto,32998,Diesel,125,60.1,2.0,17689.664
 3 Series,2016,17647,Automatic,20793,Diesel,145,56.5,3.0,17688.748
 3 Series,2017,18999,Automatic,29528,Diesel,145,64.2,2.0,17687.676
 3 Series,2017,19000,Automatic,30000,Diesel,145,64.2,2.0,17687.676
 X1,2016,17490,Manual,20516,Diesel,125,58.9,2.0,17684.572
 5 Series,2017,16610,Automatic,43316,Diesel,30,65.7,2.0,17682.453
 5 Series,2017,16202,Semi-Auto,52590,Diesel,125,60.1,2.0,17681.633
 4 Series,2016,18536,Automatic,32814,Petrol,145,48.7,2.0,17681.508
 5 Series,2016,17991,Semi-Auto,30089,Diesel,125,60.1,2.0,17677.426
 3 Series,2017,17980,Semi-Auto,13350,Petrol,145,51.4,2.0,17672.844
 4 Series,2016,17127,Semi-Auto,34479,Diesel,30,65.7,2.0,17670.418
 3 Series,2016,16886,Automatic,24081,Diesel,145,54.3,3.0,17669.271
 X1,2017,17995,Manual,23692,Diesel,125,58.9,2.0,17652.52
 5 Series,2017,16000,Automatic,38538,Diesel,125,60.1,2.0,17649.682
 3 Series,2017,17541,Automatic,24536,Petrol,145,48.7,2.0,17647.238
 1 Series,2017,17500,Automatic,9020,Diesel,150,65.7,2.0,17646.986
 2 Series,2017,17498,Semi-Auto,19307,Diesel,145,64.2,2.0,17642.35
 2 Series,2018,16750,Manual,13052,Diesel,145,64.2,2.0,17637.44
 4 Series,2016,19950,Semi-Auto,37897,Diesel,125,60.1,2.0,17633.217
 M3,2010,17750,Manual,79000,Petrol,570,22.8,4.0,17628.598
 3 Series,2017,15460,Semi-Auto,24628,Petrol,145,47.9,2.0,17623.21
 4 Series,2014,17750,Semi-Auto,39801,Diesel,160,50.4,3.0,17622.082
 i3,2016,16482,Automatic,43695,Hybrid,0,470.8,0.0,17617.023
 3 Series,2017,19450,Semi-Auto,24701,Diesel,30,62.8,2.0,17616.596
 X1,2017,15500,Automatic,40243,Diesel,150,60.1,2.0,17614.213
 3 Series,2017,17000,Automatic,31501,Other,0,134.5,2.0,17613.023
 2 Series,2016,17998,Semi-Auto,28099,Diesel,145,55.4,2.0,17600.752
 4 Series,2017,17450,Automatic,25220,Diesel,30,65.7,2.0,17599.438
 M3,2010,17650,Manual,81000,Petrol,570,22.8,4.0,17597.62
 3 Series,2016,17532,Automatic,36157,Hybrid,0,134.5,2.0,17596.05
 2 Series,2017,16998,Semi-Auto,25544,Diesel,145,64.2,2.0,17593.877
 3 Series,2017,17710,Automatic,45646,Diesel,145,56.5,3.0,17593.072
 3 Series,2016,20000,Automatic,51497,Diesel,160,51.4,3.0,17587.87
 3 Series,2016,17700,Automatic,20670,Other,0,134.5,2.0,17587.143
 4 Series,2015,17310,Semi-Auto,31911,Diesel,125,57.6,2.0,17586.348
 1 Series,2019,16695,Semi-Auto,5100,Diesel,145,72.4,1.5,17584.59
 X1,2017,17500,Automatic,44882,Petrol,165,44.8,2.0,17584.02
 4 Series,2016,15999,Manual,19684,Diesel,145,55.4,2.0,17581.547
 3 Series,2016,15099,Automatic,33158,Diesel,30,67.3,2.0,17579.75
 X1,2015,17990,Semi-Auto,10258,Diesel,30,65.7,2.0,17574.307
 3 Series,2017,20950,Automatic,26916,Diesel,125,57.6,2.0,17573.525
 3 Series,2017,16891,Manual,17907,Petrol,150,43.5,2.0,17573.314
 X1,2016,18000,Semi-Auto,46354,Diesel,125,57.6,2.0,17572.133
 2 Series,2017,18990,Automatic,14000,Diesel,145,65.7,2.0,17569.459
 3 Series,2017,16900,Automatic,12330,Diesel,30,64.2,2.0,17569.34
 1 Series,2016,16998,Manual,24311,Petrol,300,35.3,3.0,17568.844
 2 Series,2018,17000,Manual,19566,Diesel,145,54.3,2.0,17568.057
 3 Series,2017,17650,Manual,17170,Diesel,150,60.1,2.0,17567.72
 2 Series,2018,16998,Manual,12792,Diesel,150,51.4,2.0,17567.373
 X1,2016,17498,Manual,19060,Diesel,125,58.9,2.0,17565.094
 2 Series,2016,18412,Semi-Auto,22459,Diesel,145,55.4,2.0,17564.943
 X1,2016,18895,Automatic,26083,Diesel,125,60.1,2.0,17561.668
 4 Series,2015,17495,Semi-Auto,12836,Diesel,30,65.7,2.0,17561.465
 3 Series,2017,16840,Automatic,47439,Diesel,145,56.5,3.0,17560.86
 3 Series,2015,16998,Semi-Auto,31915,Diesel,145,53.3,3.0,17556.998
 3 Series,2016,17750,Manual,15082,Petrol,200,41.5,2.0,17555.928
 2 Series,2017,16498,Semi-Auto,22645,Diesel,145,64.2,2.0,17555.438
 2 Series,2017,16498,Semi-Auto,22919,Diesel,145,64.2,2.0,17555.438
 5 Series,2016,17160,Semi-Auto,15830,Diesel,30,62.8,2.0,17555.264
 2 Series,2017,17298,Semi-Auto,23752,Diesel,145,64.2,2.0,17553.414
 1 Series,2019,17480,Manual,15953,Petrol,145,52.3,1.5,17552.105
 3 Series,2015,15695,Semi-Auto,59204,Diesel,200,49.6,3.0,17549.582
 3 Series,2016,16212,Automatic,31499,Diesel,145,54.3,3.0,17547.602
 1 Series,2016,17898,Manual,26447,Petrol,300,35.3,3.0,17547.434
 2 Series,2017,16298,Semi-Auto,23388,Diesel,145,64.2,2.0,17545.234
 3 Series,2017,17950,Automatic,43703,Other,140,134.5,2.0,17543.91
 1 Series,2018,18000,Semi-Auto,7929,Petrol,150,36.7,1.5,17543.184
 2 Series,2017,17498,Semi-Auto,21809,Diesel,145,64.2,2.0,17542.453
 2 Series,2017,16498,Semi-Auto,22056,Diesel,145,64.2,2.0,17542.453
 3 Series,2017,18612,Semi-Auto,25000,Diesel,30,64.2,2.0,17541.352
 X3,2016,19300,Manual,29281,Diesel,165,52.3,2.0,17539.707
 1 Series,2018,16998,Manual,11784,Diesel,145,49.6,2.0,17538.586
 4 Series,2015,15700,Automatic,30401,Diesel,145,53.3,3.0,17535.98
 5 Series,2017,15500,Automatic,39773,Diesel,125,60.1,2.0,17535.514
 5 Series,2017,16400,Automatic,39728,Diesel,125,60.1,2.0,17535.514
 1 Series,2018,17595,Semi-Auto,26268,Petrol,145,47.9,2.0,17533.342
 X1,2017,17800,Automatic,45915,Petrol,165,44.8,2.0,17532.906
 X1,2017,17037,Automatic,19838,Diesel,30,65.7,2.0,17531.074
 3 Series,2015,16698,Semi-Auto,28321,Diesel,145,53.3,3.0,17528.756
 2 Series,2017,16498,Semi-Auto,26335,Diesel,145,64.2,2.0,17527.367
 X3,2016,15795,Automatic,73850,Diesel,200,47.9,3.0,17524.646
 2 Series,2018,15297,Automatic,9754,Petrol,145,40.9,1.5,17524.521
 2 Series,2017,16400,Automatic,22124,Hybrid,0,141.2,1.5,17524.074
 4 Series,2017,18495,Automatic,33683,Diesel,30,65.7,2.0,17520.643
 1 Series,2018,19840,Semi-Auto,32151,Diesel,145,61.4,2.0,17518.203
 2 Series,2016,17450,Semi-Auto,31473,Diesel,145,55.4,2.0,17514.697
 4 Series,2017,17420,Semi-Auto,47470,Diesel,125,60.1,2.0,17514.514
 4 Series,2017,16507,Automatic,26800,Diesel,30,65.7,2.0,17513.4
 4 Series,2017,17999,Automatic,26839,Diesel,30,65.7,2.0,17513.4
 4 Series,2017,16507,Automatic,26800,Diesel,30,65.7,2.0,17513.4
 3 Series,2016,17995,Semi-Auto,70538,Diesel,160,51.4,3.0,17513.045
 1 Series,2015,17271,Semi-Auto,37873,Petrol,235,37.7,3.0,17509.79
 4 Series,2017,17557,Automatic,36564,Diesel,145,65.7,2.0,17508.258
 3 Series,2017,19702,Semi-Auto,27225,Diesel,30,62.8,2.0,17505.727
 2 Series,2017,16498,Semi-Auto,24354,Diesel,145,64.2,2.0,17505.191
 3 Series,2015,16995,Semi-Auto,67000,Diesel,200,49.6,3.0,17504.04
 X1,2016,17499,Automatic,35421,Diesel,145,55.4,2.0,17503.438
 2 Series,2017,16798,Semi-Auto,25884,Diesel,145,64.2,2.0,17499.385
 3 Series,2016,17490,Semi-Auto,21804,Diesel,125,60.1,2.0,17498.668
 1 Series,2019,16475,Manual,3510,Diesel,145,72.4,1.5,17496.496
 2 Series,2017,16498,Semi-Auto,27811,Diesel,145,64.2,2.0,17494.02
 i3,2015,17481,Automatic,9886,Hybrid,0,470.8,0.0,17491.674
 4 Series,2015,17465,Semi-Auto,40500,Diesel,150,55.4,3.0,17490.766
 1 Series,2015,16950,Semi-Auto,38178,Petrol,240,37.7,3.0,17490.586
 3 Series,2016,18212,Semi-Auto,9020,Diesel,30,65.7,2.0,17490.086
 2 Series,2018,16798,Manual,14534,Diesel,145,57.7,1.5,17489.264
 X1,2017,17988,Automatic,44775,Diesel,125,57.6,2.0,17487.81
 1 Series,2016,17998,Manual,25334,Petrol,300,35.3,3.0,17486.28
 3 Series,2018,17240,Automatic,40739,Diesel,145,64.2,2.0,17480.541
 3 Series,2016,17498,Semi-Auto,39239,Hybrid,0,134.5,2.0,17479.488
 3 Series,2016,18191,Semi-Auto,38882,Hybrid,0,134.5,2.0,17479.488
 4 Series,2017,17410,Automatic,37842,Diesel,145,65.7,2.0,17479.115
 2 Series,2017,16498,Semi-Auto,12458,Diesel,30,64.2,2.0,17478.32
 X3,2017,17500,Automatic,75786,Diesel,145,54.3,2.0,17477.807
 2 Series,2017,17495,Semi-Auto,15336,Petrol,125,48.7,2.0,17476.229
 1 Series,2016,16990,Manual,24618,Petrol,300,35.3,3.0,17476.125
 1 Series,2016,17950,Automatic,46704,Petrol,205,39.8,3.0,17471.902
 1 Series,2018,17995,Semi-Auto,14200,Petrol,145,36.7,1.5,17470.922
 1 Series,2018,16700,Manual,16411,Diesel,145,49.6,2.0,17468.363
 3 Series,2017,19650,Semi-Auto,43267,Diesel,145,62.8,2.0,17468.172
 2 Series,2018,17000,Automatic,20000,Petrol,150,50.4,1.5,17466.504
 4 Series,2017,19399,Automatic,30949,Diesel,30,65.7,2.0,17462.012
 3 Series,2017,18698,Semi-Auto,40841,Diesel,150,64.2,2.0,17459.22
 2 Series,2017,16798,Semi-Auto,23843,Diesel,145,64.2,2.0,17455.248
 1 Series,2016,17499,Automatic,42355,Petrol,235,37.7,3.0,17453.562
 4 Series,2016,17950,Automatic,34938,Petrol,160,45.6,2.0,17452.73
 2 Series,2017,17495,Semi-Auto,35128,Diesel,150,55.4,2.0,17452.346
 3 Series,2018,16940,Manual,10000,Petrol,150,52.3,1.5,17451.998
 X5,2013,16975,Automatic,71098,Diesel,300,38.2,3.0,17445.654
 3 Series,2018,18990,Automatic,42967,Petrol,150,48.7,2.0,17442.746
 3 Series,2017,18741,Semi-Auto,27012,Diesel,30,64.2,2.0,17441.057
 4 Series,2016,17782,Semi-Auto,34942,Diesel,30,65.7,2.0,17440.932
 4 Series,2017,17998,Automatic,43111,Diesel,145,65.7,2.0,17440.764
 2 Series,2018,17890,Automatic,9370,Petrol,150,40.9,1.5,17440.643
 4 Series,2018,16100,Automatic,48052,Petrol,145,48.7,2.0,17440.145
 X1,2017,16333,Manual,24050,Diesel,125,58.9,2.0,17439.72
 X3,2016,16900,Automatic,64833,Diesel,145,54.3,2.0,17436.121
 1 Series,2016,18402,Manual,23139,Petrol,300,35.3,3.0,17435.75
 1 Series,2017,16444,Semi-Auto,20848,Petrol,145,48.7,2.0,17435.668
 2 Series,2015,17480,Manual,13000,Petrol,300,34.9,3.0,17432.297
 1 Series,2016,16117,Manual,25231,Petrol,300,35.3,3.0,17431.668
 3 Series,2015,17190,Automatic,34089,Diesel,160,51.4,3.0,17431.484
 2 Series,2018,17400,Automatic,7209,Petrol,150,40.9,1.5,17428.57
 1 Series,2017,18690,Automatic,26140,Diesel,145,61.4,2.0,17427.084
 2 Series,2017,18990,Semi-Auto,31208,Diesel,150,65.7,2.0,17426.977
 3 Series,2016,16899,Automatic,15659,Hybrid,0,148.7,2.0,17424.002
 3 Series,2016,18500,Automatic,24585,Diesel,145,56.5,3.0,17422.85
 3 Series,2016,16998,Semi-Auto,43695,Hybrid,0,134.5,2.0,17419.889
 2 Series,2017,18299,Automatic,22502,Diesel,145,55.4,2.0,17418.719
 3 Series,2018,17998,Semi-Auto,54762,Petrol,150,48.7,2.0,17418.2
 X1,2017,17980,Semi-Auto,53850,Diesel,150,57.6,2.0,17416.252
 2 Series,2018,13799,Manual,13369,Diesel,145,65.7,1.5,17415.027
 3 Series,2017,19490,Semi-Auto,41816,Diesel,145,64.2,2.0,17414.852
 2 Series,2017,16498,Semi-Auto,25405,Diesel,150,64.2,2.0,17413.766
 4 Series,2016,17600,Automatic,20444,Diesel,30,65.7,2.0,17410.69
 3 Series,2017,18780,Semi-Auto,42359,Diesel,150,64.2,2.0,17403.375
 1 Series,2018,14600,Automatic,6522,Petrol,145,37.2,1.5,17403.258
 1 Series,2017,17695,Automatic,4632,Petrol,145,54.3,1.5,17402.709
 1 Series,2017,17990,Semi-Auto,25877,Diesel,125,60.1,2.0,17393.895
 1 Series,2017,18390,Automatic,4237,Petrol,145,54.3,1.5,17385.586
 3 Series,2016,15899,Automatic,27562,Diesel,145,56.5,3.0,17383.42
 4 Series,2015,17980,Semi-Auto,35255,Petrol,160,44.1,2.0,17378.834
 X1,2016,16650,Semi-Auto,27843,Diesel,30,65.7,2.0,17378.377
 3 Series,2017,16500,Semi-Auto,38620,Diesel,150,64.2,2.0,17373.523
 3 Series,2018,17000,Automatic,10877,Petrol,145,54.3,1.5,17372.875
 3 Series,2017,16500,Manual,16570,Diesel,125,58.9,2.0,17368.492
 3 Series,2017,18495,Automatic,29681,Petrol,145,48.7,2.0,17365.531
 6 Series,2014,17898,Semi-Auto,64215,Diesel,160,49.6,3.0,17365.156
 3 Series,2018,16100,Automatic,44155,Diesel,145,60.1,2.0,17364.008
 3 Series,2018,19575,Manual,26841,Diesel,150,64.2,2.0,17361.906
 3 Series,2015,17998,Semi-Auto,22358,Diesel,145,56.5,3.0,17360.309
 3 Series,2015,16298,Semi-Auto,22867,Diesel,145,56.5,3.0,17360.309
 1 Series,2019,16380,Manual,5997,Petrol,145,53.3,1.5,17358.373
 X3,2014,17899,Automatic,55147,Diesel,200,47.1,3.0,17356.709
 3 Series,2016,17950,Automatic,40337,Diesel,145,53.3,3.0,17355.518
 2 Series,2018,17495,Automatic,10526,Petrol,145,40.9,1.5,17348.426
 X1,2017,17795,Manual,24485,Diesel,125,58.9,2.0,17346.447
 5 Series,2016,17498,Semi-Auto,19218,Diesel,30,62.8,2.0,17344.016
 1 Series,2017,17500,Semi-Auto,23863,Petrol,145,47.9,2.0,17342.604
 1 Series,2019,18500,Semi-Auto,12054,Petrol,150,54.3,1.5,17342.426
 X1,2016,17360,Semi-Auto,25710,Diesel,30,65.7,2.0,17338.846
 X1,2016,17360,Semi-Auto,25710,Diesel,30,65.7,2.0,17338.846
 1 Series,2016,17595,Automatic,51215,Petrol,205,39.8,3.0,17338.74
 X3,2016,18250,Automatic,68000,Diesel,145,54.3,2.0,17336.338
 5 Series,2016,17199,Automatic,14005,Diesel,30,62.8,2.0,17335.762
 1 Series,2019,17250,Manual,6824,Petrol,145,53.3,1.5,17335.65
 1 Series,2017,17498,Semi-Auto,17640,Diesel,145,65.7,2.0,17333.818
 1 Series,2018,16000,Semi-Auto,24275,Diesel,145,68.9,1.5,17328.906
 X1,2017,16300,Manual,27473,Diesel,125,58.9,2.0,17327.9
 3 Series,2017,15998,Semi-Auto,16943,Petrol,150,51.4,2.0,17323.42
 X4,2015,17399,Manual,70601,Diesel,160,52.3,2.0,17323.152
 X1,2017,16395,Manual,25080,Diesel,125,58.9,2.0,17322.002
 1 Series,2018,17912,Semi-Auto,9673,Petrol,145,37.2,1.5,17317.64
 5 Series,2016,16900,Automatic,16095,Diesel,30,62.8,2.0,17316.785
 X1,2017,16700,Automatic,34666,Diesel,145,65.7,2.0,17316.232
 3 Series,2018,16498,Semi-Auto,33546,Diesel,145,67.3,2.0,17312.773
 X1,2016,17200,Automatic,34769,Diesel,125,57.6,2.0,17305.16
 3 Series,2017,15995,Semi-Auto,23715,Diesel,150,65.7,2.0,17303.545
 5 Series,2016,15990,Semi-Auto,21698,Diesel,30,62.8,2.0,17302.912
 5 Series,2016,15991,Semi-Auto,21476,Diesel,30,62.8,2.0,17291.672
 4 Series,2015,16990,Automatic,23000,Diesel,145,56.5,2.0,17290.492
 1 Series,2017,16995,Semi-Auto,23426,Petrol,145,47.9,2.0,17288.271
 1 Series,2018,17882,Semi-Auto,9993,Petrol,145,37.2,1.5,17286.988
 4 Series,2017,17000,Manual,21869,Petrol,150,46.3,2.0,17284.516
 3 Series,2017,17540,Automatic,35630,Diesel,145,62.8,2.0,17283.283
 1 Series,2018,17992,Semi-Auto,8846,Petrol,145,37.2,1.5,17283.176
 X1,2016,16500,Automatic,15777,Diesel,30,65.7,2.0,17281.14
 X1,2016,17298,Semi-Auto,48697,Diesel,125,57.6,2.0,17279.691
 3 Series,2016,18990,Automatic,30000,Diesel,145,56.5,3.0,17278.629
 1 Series,2019,18700,Automatic,9520,Petrol,150,54.3,1.5,17277.42
 4 Series,2015,16514,Semi-Auto,33802,Diesel,30,65.7,2.0,17276.17
 2 Series,2017,15998,Semi-Auto,30330,Diesel,145,64.2,2.0,17272.207
 X1,2016,17500,Automatic,17151,Diesel,30,65.7,2.0,17271.137
 2 Series,2017,16512,Automatic,21284,Petrol,145,48.7,2.0,17269.328
 X1,2016,18490,Manual,19064,Diesel,125,60.1,2.0,17269.182
 X1,2016,17195,Manual,18960,Diesel,125,60.1,2.0,17269.182
 X1,2016,18988,Automatic,38635,Diesel,145,55.4,2.0,17268.297
 5 Series,2017,15000,Automatic,41026,Diesel,30,62.8,2.0,17268.012
 3 Series,2015,17990,Semi-Auto,31835,Diesel,145,56.5,3.0,17266.25
 5 Series,2016,16890,Semi-Auto,22600,Diesel,30,62.8,2.0,17265.258
 3 Series,2016,16500,Semi-Auto,27444,Diesel,125,60.1,2.0,17264.697
 5 Series,2017,16950,Automatic,64845,Diesel,150,68.9,2.0,17262.492
 3 Series,2017,17832,Semi-Auto,29943,Diesel,30,64.2,2.0,17260.238
 3 Series,2015,15998,Semi-Auto,47812,Diesel,160,51.4,3.0,17249.805
 3 Series,2015,16365,Semi-Auto,48812,Diesel,160,51.4,3.0,17249.805
 X1,2015,17291,Semi-Auto,29135,Diesel,125,57.6,2.0,17246.48
 4 Series,2016,17975,Manual,14000,Petrol,160,46.3,2.0,17242.387
 1 Series,2019,17444,Automatic,5500,Diesel,145,72.4,1.5,17236.941
 3 Series,2017,16000,Automatic,35134,Diesel,145,64.2,2.0,17228.04
 4 Series,2016,17995,Semi-Auto,36907,Diesel,30,65.7,2.0,17227.81
 2 Series,2017,18990,Semi-Auto,20000,Petrol,150,50.4,1.5,17226.105
 X1,2016,17207,Automatic,42761,Diesel,145,55.4,2.0,17225.799
 4 Series,2016,17495,Automatic,20685,Diesel,30,65.7,2.0,17225.184
 4 Series,2015,18272,Semi-Auto,33864,Diesel,125,60.1,2.0,17222.688
 2 Series,2018,16570,Manual,16404,Diesel,145,64.2,2.0,17222.44
 1 Series,2019,17998,Manual,6047,Petrol,145,56.5,1.5,17216.76
 X1,2017,17491,Manual,25818,Diesel,125,60.1,2.0,17212.787
 5 Series,2014,15995,Semi-Auto,28500,Diesel,160,51.4,3.0,17210.938
 2 Series,2017,17858,Automatic,28561,Hybrid,0,135.5,1.5,17207.773
 X1,2016,16700,Semi-Auto,44000,Diesel,145,55.4,2.0,17197.53
